MH64 © Martin Hepperle	
1.00000 0.00000
0.99678 -0.00002
0.98709 0.00007
0.97110 0.00060
0.94916 0.00178
0.92168 0.00374
0.88915 0.00661
0.85224 0.01039
0.81159 0.01497
0.76785 0.02018
0.72166 0.02580
0.67365 0.03155
0.62436 0.03712
0.57426 0.04224
0.52377 0.04672
0.47331 0.05044
0.42334 0.05335
0.37436 0.05541
0.32685 0.05655
0.28130 0.05674
0.23814 0.05591
0.19773 0.05402
0.16043 0.05109
0.12651 0.04717
0.09626 0.04233
0.06990 0.03666
0.04761 0.03028
0.02947 0.02335
0.01555 0.01614
0.00589 0.00902
0.00059 0.00257
0.00000 0.00000
0.00078 -0.00260
0.00690 -0.00724
0.01830 -0.01200
0.03463 -0.01653
0.05566 -0.02064
0.08120 -0.02414
0.11105 -0.02686
0.14504 -0.02873
0.18293 -0.02974
0.22445 -0.02995
0.26922 -0.02946
0.31678 -0.02836
0.36665 -0.02677
0.41829 -0.02478
0.47112 -0.02255
0.52452 -0.02017
0.57785 -0.01775
0.63044 -0.01539
0.68166 -0.01311
0.73087 -0.01098
0.77747 -0.00902
0.82089 -0.00725
0.86059 -0.00570
0.89607 -0.00437
0.92688 -0.00325
0.95263 -0.00230
0.97300 -0.00150
0.98777 -0.00077
0.99687 -0.00021
1.00000 0.00000
