EPPLER E850 AIRFOIL
33.0 35.0
0.0000000 0.0000000
0.0001300 0.0006500
0.0008100 0.0017900
0.0024400 0.0034900
0.0063500 0.0062100
0.0084500 0.0073500
0.0202500 0.0122400
0.0369200 0.0171500
0.0583900 0.0219600
0.0844500 0.0266100
0.1148000 0.0310500
0.1491300 0.0351800
0.1870800 0.0389400
0.2282200 0.0422700
0.2721500 0.0451100
0.3183900 0.0474100
0.3664500 0.0491400
0.4158300 0.0502600
0.4660000 0.0507500
0.5164400 0.0505900
0.5666100 0.0497800
0.6159700 0.0483200
0.6640200 0.0461800
0.7102301 0.0433500
0.7542000 0.0397600
0.7956300 0.0354400
0.8342700 0.0305100
0.8698900 0.0252700
0.9020700 0.0200700
0.9302700 0.0152000
0.9539900 0.0107000
0.9730200 0.0065200
0.9874000 0.0029700
0.9967200 0.0007700
1.0000000 0.0000800
